Filename,VisibleWingAreaInPixels,WingHeightInPixels,Cell,CellAreaInPixels,CellPerimeterInPixels,median_marker_length_in_pixels
Round01-Hive01-2024_06_27-h01b33.JPG,216514.0,380,3sMC,5071.0,290.0,"614,4348145"
Round01-Hive01-2024_06_27-h01b33.JPG,216514.0,380,2MdC,13886.0,559.0,"614,4348145"
Round01-Hive01-2024_06_27-h01b33.JPG,216514.0,380,FWL,107059.0,1586.0,"614,4348145"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,MC,16890.0,694.0,"616,5"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,1sMC,5706.0,339.0,"616,5"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,2sMC,6397.0,353.0,"616,5"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,3sMC,6803.0,339.0,"616,5"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,2MdC,19217.0,668.0,"616,5"
Round01-Hive01-2024_06_27-h01b36.JPG,272055.5,439,FWL,139651.0,1830.0,"616,5"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,MC,12577.0,590.0,"593,2650146"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,1sMC,4353.0,292.0,"593,2650146"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,2sMC,4439.0,290.0,"593,2650146"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,3sMC,5443.0,298.0,"593,2650146"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,2MdC,13863.0,560.0,"593,2650146"
Round01-Hive01-2024_06_27-h01b46.JPG,238505.5,384,FWL,108684.0,1632.0,"593,2650146"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,MC,23914.0,907.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,1sMC,7722.0,391.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,2sMC,9076.0,415.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,3sMC,11141.0,433.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,2MdC,28734.0,822.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee01.JPG,365678.5,541,FWL,211714.0,2308.0,"633,1906738"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,MC,20731.0,849.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,1sMC,6920.0,366.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,2sMC,8314.0,397.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,3sMC,9741.0,399.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,2MdC,26314.0,785.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee12.JPG,348677.5,511,FWL,186626.0,2130.0,"671,979126"
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,MC,23716.0,836.0,619
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,1sMC,7638.0,391.0,619
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,2sMC,9463.0,430.0,619
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,3sMC,10670.0,422.0,619
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,2MdC,29698.0,836.0,619
Round01-Hive02-2024_06_07-h02bee19.JPG,460644.0,540,FWL,210606.0,2254.0,619
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,MC,20342.0,761.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,1sMC,6127.0,346.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,2sMC,7148.0,372.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,3sMC,8540.0,379.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,2MdC,23102.0,729.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee34.JPG,260467.5,475,FWL,163928.0,1991.0,"613,1350098"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,MC,20654.0,795.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,1sMC,6905.0,374.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,2sMC,8300.0,396.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,3sMC,9614.0,396.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,2MdC,25294.0,770.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee41.JPG,359957.5,500,FWL,182084.0,2085.0,"653,0765381"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,MC,20930.0,775.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,1sMC,6352.0,364.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,2sMC,7661.0,376.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,3sMC,9076.0,386.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,2MdC,25781.0,778.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee46.JPG,319382.5,486,FWL,166220.0,2028.0,"651,5264282"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,MC,22769.0,791.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,1sMC,7171.0,379.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,2sMC,8747.0,412.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,3sMC,9754.0,404.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,2MdC,26550.0,778.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee47.JPG,323465.5,510,FWL,183849.0,2093.0,"627,1970215"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,MC,19613.0,776.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,1sMC,6200.0,355.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,2sMC,7994.0,393.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,3sMC,9162.0,390.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,2MdC,24688.0,758.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee49.JPG,309661.5,498,FWL,178083.0,2084.0,"599,0353394"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,MC,17316.0,729.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,1sMC,6023.0,351.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,2sMC,6746.0,362.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,3sMC,8177.0,369.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,2MdC,21949.0,717.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee50.JPG,304636.5,461,FWL,157199.0,1990.0,"680,519043"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,MC,18056.0,741.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,1sMC,6228.0,360.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,2sMC,7205.0,370.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,3sMC,8641.0,377.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,2MdC,22999.0,719.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee57.JPG,378671.0,472,FWL,166507.0,2005.0,"674,425354"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,MC,20835.0,796.0,"608,5385742"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,1sMC,6809.0,375.0,"608,5385742"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,2sMC,8101.0,396.0,"608,5385742"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,3sMC,9518.0,396.0,"608,5385742"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,2MdC,25438.0,776.0,"608,5385742"
Round01-Hive02-2024_06_07-h02bee62.JPG,324806.5,510,FWL,184435.0,2120.0,"608,5385742"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,MC,19695.0,805.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,1sMC,7244.0,378.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,2sMC,8824.0,407.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,3sMC,10793.0,423.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,2MdC,28205.0,814.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b01.JPG,325702.5,521,FWL,199542.0,2239.0,"641,9967651"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,MC,21538.0,778.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,1sMC,6842.0,371.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,2sMC,7779.0,387.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,3sMC,9347.0,395.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,2MdC,26135.0,777.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b46.JPG,301806.0,483,FWL,164094.0,2040.0,"671,9962158"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,MC,19307.0,788.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,1sMC,6905.0,374.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,2sMC,8625.0,408.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,3sMC,9579.0,396.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,2MdC,25550.0,763.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b47.JPG,358588.5,514,FWL,180698.0,2126.0,"662,0384216"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,MC,21558.0,813.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,1sMC,6796.0,368.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,2sMC,8118.0,389.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,3sMC,9864.0,407.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,2MdC,25481.0,776.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b62.JPG,351343.5,493,FWL,183513.0,2066.0,"689,0877686"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,MC,19325.0,769.0,"680,994751"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,1sMC,6518.0,364.0,"680,994751"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,2sMC,8528.0,402.0,"680,994751"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,3sMC,8924.0,382.0,"680,994751"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,2MdC,24340.0,751.0,"680,994751"
Round01-Hive02-2024_06_10-h02b67.JPG,319593.5,488,FWL,171377.0,2019.0,"680,994751"
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,MC,22144.0,841.0,572
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,1sMC,7369.0,382.0,572
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,2sMC,8995.0,410.0,572
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,3sMC,10926.0,426.0,572
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,2MdC,28607.0,811.0,572
Round01-Hive02-2024_06_18-h02b01.JPG,369053.5,527,FWL,203366.0,2193.0,572
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,MC,21139.0,802.0,
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,1sMC,7314.0,379.0,
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,2sMC,8683.0,405.0,
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,3sMC,10202.0,408.0,
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,2MdC,27249.0,796.0,
Round01-Hive02-2024_06_18-h02b12.JPG,379250.5,510,FWL,188780.0,2161.0,
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,MC,21914.0,824.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,1sMC,7217.0,377.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,2sMC,8751.0,410.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,3sMC,9891.0,405.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,2MdC,26652.0,792.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b16.JPG,369215.5,516,FWL,186638.0,2097.0,"616,0325623"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,MC,20735.0,810.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,1sMC,6556.0,361.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,2sMC,8564.0,398.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,3sMC,9223.0,390.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,2MdC,25527.0,768.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b27.JPG,320642.5,489,FWL,175118.0,2044.0,"614,0028687"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,MC,25921.0,919.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,1sMC,8416.0,411.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,2sMC,10346.0,438.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,3sMC,12251.0,446.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,2MdC,33342.0,875.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b29.JPG,410879.0,574,FWL,206794.0,2298.0,"629,5641174"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,MC,24610.0,862.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,1sMC,8469.0,412.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,2sMC,9773.0,438.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,3sMC,11773.0,439.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,2MdC,31959.0,874.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b31.JPG,451080.0,544,FWL,201579.0,2252.0,"649,0541992"
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,MC,17861.0,735.0,581
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,1sMC,6042.0,345.0,581
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,2sMC,7626.0,380.0,581
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,3sMC,8697.0,380.0,581
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,2MdC,22379.0,727.0,581
Round01-Hive02-2024_06_18-h02b34.JPG,305886.0,462,FWL,157959.0,1938.0,581
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,MC,20019.0,786.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,1sMC,6585.0,359.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,2sMC,8300.0,393.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,3sMC,9395.0,393.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,2MdC,24471.0,755.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b42.JPG,342211.0,507,FWL,180084.0,2061.0,"629,1340942"
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,MC,25908.0,884.0,591
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,1sMC,8565.0,418.0,591
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,2sMC,10769.0,455.0,591
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,3sMC,12039.0,444.0,591
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,2MdC,32526.0,869.0,591
Round01-Hive02-2024_06_18-h02b43.JPG,508157.0,559,FWL,223813.0,2325.0,591
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,MC,24083.0,856.0,
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,1sMC,7914.0,397.0,
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,2sMC,9862.0,434.0,
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,3sMC,10744.0,422.0,
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,2MdC,29471.0,820.0,
Round01-Hive02-2024_06_18-h02b44.JPG,461589.0,538,FWL,202559.0,2276.0,
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,MC,21378.0,798.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,1sMC,7035.0,380.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,2sMC,8684.0,404.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,3sMC,9764.0,406.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,2MdC,25695.0,773.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b45.JPG,413443.0,506,FWL,184949.0,2128.0,"614,1607971"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,MC,21873.0,840.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,1sMC,7037.0,375.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,2sMC,8215.0,393.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,3sMC,9488.0,397.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,2MdC,26725.0,782.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b46.JPG,345022.0,498,FWL,172671.0,2072.0,"623,5722961"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,MC,20175.0,783.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,1sMC,7059.0,378.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,2sMC,9127.0,414.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,3sMC,9872.0,406.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,2MdC,26200.0,769.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b47.JPG,407111.0,506,FWL,183387.0,2087.0,"612,5174255"
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,MC,25640.0,873.0,611
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,1sMC,8412.0,421.0,611
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,2sMC,9701.0,443.0,611
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,3sMC,11112.0,432.0,611
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,2MdC,30781.0,852.0,611
Round01-Hive02-2024_06_18-h02b48.JPG,477171.5,548,FWL,213636.0,2293.0,611
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,MC,16830.0,719.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,1sMC,6141.0,350.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,2sMC,7273.0,374.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,3sMC,8292.0,372.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,2MdC,21936.0,717.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b50.JPG,329962.0,457,FWL,150164.0,1986.0,"603,5559082"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,MC,21637.0,812.0,"627,006958"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,1sMC,7327.0,379.0,"627,006958"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,2sMC,8909.0,405.0,"627,006958"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,3sMC,10174.0,410.0,"627,006958"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,2MdC,27789.0,794.0,"627,006958"
Round01-Hive02-2024_06_18-h02b51.JPG,421064.0,527,FWL,199331.0,2138.0,"627,006958"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,MC,18220.0,743.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,1sMC,6332.0,364.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,2sMC,7077.0,365.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,3sMC,8633.0,379.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,2MdC,22789.0,715.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b57.JPG,330564.0,468,FWL,160893.0,1973.0,"536,2643127"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,MC,21608.0,809.0,"640,133667"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,1sMC,7181.0,377.0,"640,133667"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,2sMC,8462.0,405.0,"640,133667"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,3sMC,10282.0,413.0,"640,133667"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,2MdC,26541.0,791.0,"640,133667"
Round01-Hive02-2024_06_18-h02b62.JPG,382196.0,505,FWL,188196.0,2125.0,"640,133667"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,MC,17493.0,710.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,1sMC,5269.0,322.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,2sMC,6792.0,359.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,3sMC,7575.0,354.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,2MdC,19718.0,678.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b65.JPG,270720.0,439,FWL,139730.0,1827.0,"774,4804077"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,MC,16992.0,711.0,"615,0456238"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,1sMC,5653.0,330.0,"615,0456238"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,2sMC,6690.0,352.0,"615,0456238"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,3sMC,7506.0,351.0,"615,0456238"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,2MdC,19405.0,667.0,"615,0456238"
Round01-Hive02-2024_06_18-h02b71.JPG,310623.5,435,FWL,141172.0,1896.0,"615,0456238"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,MC,21471.0,832.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,1sMC,7681.0,391.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,2sMC,9037.0,414.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,3sMC,11123.0,429.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,2MdC,29002.0,822.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b01.JPG,384485.0,533,FWL,207667.0,2232.0,"629,0189819"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,MC,20924.0,795.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,1sMC,6789.0,372.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,2sMC,8247.0,405.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,3sMC,9421.0,398.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,2MdC,25749.0,777.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b10.JPG,309220.5,507,FWL,178975.0,2059.0,"640,8780518"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,MC,18316.0,764.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,1sMC,6506.0,365.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,2sMC,8378.0,403.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,3sMC,9072.0,384.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,2MdC,24506.0,753.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b14.JPG,379734.5,489,FWL,173428.0,2008.0,"629,8781128"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,MC,20197.0,787.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,1sMC,6937.0,372.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,2sMC,8493.0,402.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,3sMC,9574.0,395.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,2MdC,25864.0,781.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b16.JPG,323732.5,499,FWL,181035.0,2069.0,"600,0584412"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,MC,21019.0,808.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,1sMC,6947.0,374.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,2sMC,9088.0,416.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,3sMC,9929.0,405.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,2MdC,26497.0,792.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b17.JPG,389735.5,527,FWL,189153.0,2089.0,"640,4162292"
Round01-Hive02-2024_06_24-h02b29.JPG,418302.0,559,MC,24986.0,899.0,"576,4206543"
Round01-Hive02-2024_06_24-h02b29.JPG,418302.0,559,1sMC,8269.0,413.0,"576,4206543"
Round01-Hive02-2024_06_24-h02b29.JPG,418302.0,559,2sMC,10474.0,441.0,"576,4206543"
